customer_id,month,mrr_usd,add_on_usd
C0336,2025-04,1959.12,93.53
C0336,2025-05,1959.55,94.0
C0336,2025-06,1943.61,76.48
C0336,2025-07,1953.29,87.12
C0337,2024-05,329.83,209.92
C0337,2024-06,313.34,193.26
C0337,2024-07,310.95,190.85
C0337,2024-08,290.6,170.29
C0337,2024-09,279.64,159.23
C0337,2024-10,303.08,182.9
C0337,2024-11,297.27,177.03
C0337,2024-12,289.39,169.07
C0337,2025-01,300.2,179.99
C0337,2025-02,284.59,164.22
C0337,2025-03,289.38,169.07
C0337,2025-04,299.92,179.71
C0337,2025-05,289.32,169.0
C0337,2025-06,289.11,168.79
C0337,2025-07,311.99,191.9
C0338,2024-10,341.6,34.68
C0338,2024-11,354.0,48.76
C0338,2024-12,347.49,41.37
C0338,2025-01,345.88,39.54
C0338,2025-02,341.24,34.27
C0338,2025-03,340.65,33.6
C0338,2025-04,345.92,39.58
C0338,2025-05,340.35,33.26
C0338,2025-06,343.3,36.61
C0338,2025-07,319.53,9.59
C0339,2024-03,456.37,323.66
C0339,2024-04,449.27,316.56
C0339,2024-05,434.58,301.86
C0339,2024-06,468.86,336.15
C0339,2024-07,452.16,319.45
C0339,2024-08,487.49,354.78
C0339,2024-09,439.25,306.54
C0339,2024-10,433.01,300.3
C0339,2024-11,429.38,296.67
C0339,2024-12,446.27,313.56
C0339,2025-01,444.19,311.48
C0339,2025-02,419.89,287.18
C0339,2025-03,451.94,319.23
C0339,2025-04,448.49,315.78
C0339,2025-05,461.17,328.45
C0339,2025-06,459.18,326.47
C0339,2025-07,471.69,338.98
C0340,2024-01,101.76,28.66
C0340,2024-02,83.94,10.84
C0340,2024-03,95.81,22.71
C0340,2024-04,89.84,16.74
C0340,2024-05,73.1,0.0
C0340,2024-06,75.06,1.95
C0340,2024-07,84.32,11.21
C0340,2024-08,75.56,2.46
C0340,2024-09,73.1,0.0
C0340,2024-10,74.94,1.84
C0341,2025-01,284.46,8.77
C0341,2025-02,284.27,8.56
C0341,2025-03,301.73,27.96
C0341,2025-04,311.19,38.47
C0341,2025-05,313.93,41.52
C0341,2025-06,298.1,23.93
C0341,2025-07,283.44,7.64
C0342,2024-01,162.0,64.45
C0342,2024-02,162.19,64.65
C0342,2024-03,152.68,54.74
C0342,2024-04,172.25,75.13
C0342,2024-05,165.29,67.88
C0342,2024-06,173.8,76.74
C0342,2024-07,174.45,77.42
C0342,2024-08,171.13,73.96
C0342,2024-09,170.25,73.05
C0342,2024-10,166.21,68.83
C0343,2025-04,736.4,254.19
C0343,2025-05,710.45,227.45
C0343,2025-06,708.47,225.4
C0343,2025-07,698.42,215.04
C0344,2024-01,326.4,204.0
C0344,2024-02,279.8,157.4
C0344,2024-03,288.85,166.45
C0345,2024-01,324.06,4.61
C0345,2024-02,359.78,40.33
C0345,2024-03,344.87,25.42
C0345,2024-04,368.56,49.11
C0345,2024-05,325.07,5.62
C0345,2024-06,341.52,22.07
C0345,2024-07,338.9,19.45
C0345,2024-08,321.77,2.32
C0345,2024-09,338.15,18.7
C0345,2024-10,370.05,50.6
C0345,2024-11,338.22,18.77
C0345,2024-12,349.22,29.77
C0345,2025-01,341.24,21.79
C0345,2025-02,344.69,25.24
C0345,2025-03,334.23,14.78
C0345,2025-04,336.48,17.02
C0345,2025-05,361.04,41.59
C0345,2025-06,319.45,0.0
C0345,2025-07,347.55,28.1
C0346,2024-02,1630.08,64.02
C0346,2024-03,1610.19,41.68
C0346,2024-04,1620.31,53.04
C0346,2024-05,1604.04,34.77
C0346,2024-06,1633.5,67.86
C0346,2024-07,1624.71,57.98
C0346,2024-08,1633.67,68.06
C0346,2024-09,1605.6,36.52
C0346,2024-10,1620.99,53.81
C0347,2024-01,2440.19,249.34
C0347,2024-02,2439.49,248.55
C0347,2024-03,2393.22,196.56
C0347,2024-04,2405.99,210.91
C0347,2024-05,2438.5,247.44
C0347,2024-06,2448.55,258.74
C0347,2024-07,2441.16,250.43
C0347,2024-08,2387.93,190.62
C0347,2024-09,2417.11,223.41
C0347,2024-10,2422.18,229.11
C0347,2024-11,2428.24,235.91
C0347,2024-12,2391.17,194.26
C0347,2025-01,2404.41,209.14
C0347,2025-02,2421.64,228.5
C0347,2025-03,2387.65,190.31
C0347,2025-04,2417.25,223.57
C0347,2025-05,2403.34,207.93
C0347,2025-06,2399.52,203.64
C0347,2025-07,2408.57,213.81
C0348,2024-02,96.96,13.34
C0348,2024-03,117.33,34.34
C0349,2024-04,432.14,56.62
C0349,2024-05,455.68,83.06
C0349,2024-06,439.9,65.34
C0349,2024-07,457.32,84.9
C0349,2024-08,437.28,62.39
C0349,2024-09,443.53,69.41
C0349,2024-10,448.39,74.88
C0349,2024-11,434.19,58.92
C0349,2024-12,455.72,83.11
C0349,2025-01,454.89,82.18
C0349,2025-02,460.29,88.25
C0349,2025-03,448.62,75.13
C0349,2025-04,447.79,74.2
C0349,2025-05,459.58,87.45
C0349,2025-06,486.05,117.2
C0349,2025-07,465.57,94.18
C0350,2024-01,329.87,224.51
C0350,2024-02,333.07,227.91
C0350,2024-03,332.77,227.59
C0350,2024-04,319.16,213.11
C0350,2024-05,326.96,221.41
C0350,2024-06,318.3,212.2
C0350,2024-07,335.02,229.99
C0350,2024-08,316.41,210.19
C0350,2024-09,319.01,212.96
C0350,2024-10,343.55,239.06
C0350,2024-11,298.14,190.76
C0350,2024-12,314.57,208.23
C0350,2025-01,308.71,202.0
C0350,2025-02,310.29,203.68
C0350,2025-03,334.67,229.62
C0350,2025-04,335.7,230.71
C0350,2025-05,335.79,230.8
C0350,2025-06,330.88,225.58
C0350,2025-07,310.41,203.81
C0351,2024-01,1482.58,36.11
C0351,2024-02,1491.89,46.69
C0351,2024-03,1468.63,20.26
C0351,2024-04,1487.08,41.23
C0351,2024-05,1483.49,37.14
C0351,2024-06,1493.7,48.75
C0351,2024-07,1473.79,26.13
C0351,2024-08,1494.33,49.46
C0351,2024-09,1502.68,58.95
C0351,2024-10,1466.53,17.88
C0351,2024-11,1484.27,38.03
C0351,2024-12,1473.47,25.76
C0351,2025-01,1482.82,36.38
C0351,2025-02,1476.82,29.57
C0351,2025-03,1477.95,30.86
C0351,2025-04,1481.02,34.34
C0351,2025-05,1477.13,29.92
C0351,2025-06,1460.95,11.53
C0351,2025-07,1480.13,33.33
C0352,2024-12,89.75,6.1
C0352,2025-01,93.59,10.14
C0352,2025-02,116.83,34.6
C0352,2025-03,126.93,45.24
C0352,2025-04,102.0,19.0
C0352,2025-05,118.15,35.99
C0352,2025-06,99.68,16.55
C0352,2025-07,129.33,47.76
C0353,2024-12,1880.53,52.23
C0353,2025-01,1865.48,37.18
C0353,2025-02,1886.29,57.99
C0353,2025-03,1894.69,66.39
C0353,2025-04,1844.57,16.27
C0353,2025-05,1869.0,40.7
C0353,2025-06,1897.9,69.6
C0353,2025-07,1881.39,53.08
C0354,2024-04,130.41,41.7
C0354,2024-05,129.05,40.29
C0354,2024-06,89.97,0.0
C0354,2024-07,128.51,39.73
C0354,2024-08,139.12,50.68
C0354,2024-09,120.9,31.89
C0354,2024-10,124.95,36.07
C0354,2024-11,92.03,2.13
C0354,2024-12,123.72,34.79
C0354,2025-01,89.97,0.0
C0354,2025-02,102.39,12.8
C0354,2025-03,122.67,33.71
C0354,2025-04,115.08,25.89
C0354,2025-05,99.15,9.47
C0354,2025-06,111.74,22.45
C0354,2025-07,110.7,21.37
C0355,2025-04,2409.06,235.95
C0355,2025-05,2360.97,183.1
C0356,2025-02,101.33,20.05
C0356,2025-03,128.57,48.72
C0356,2025-04,112.39,31.69
C0356,2025-05,110.05,29.22
C0357,2024-03,587.52,185.72
C0357,2024-04,594.11,193.3
C0358,2025-03,301.15,0.0
C0358,2025-04,346.3,46.08
C0358,2025-05,333.36,32.87
C0358,2025-06,334.23,33.76
C0358,2025-07,307.12,6.09
C0359,2025-02,850.56,325.04
C0359,2025-03,836.21,310.69
C0359,2025-04,849.82,324.3
C0359,2025-05,817.61,292.09
C0359,2025-06,827.91,302.39
C0359,2025-07,823.71,298.19
C0360,2024-01,354.49,31.52
C0360,2024-02,362.09,40.26
C0360,2024-03,367.84,46.87
C0360,2024-04,363.15,41.47
C0360,2024-05,367.95,47.0
C0360,2024-06,362.76,41.03
C0360,2024-07,361.72,39.84
C0360,2024-08,365.6,44.29
C0360,2024-09,363.33,41.69
C0360,2024-10,377.17,57.59
C0360,2024-11,363.27,41.61
C0360,2024-12,355.07,32.19
C0361,2024-10,71.45,0.0
C0361,2024-11,76.75,5.71
C0361,2024-12,71.45,0.0
C0361,2025-01,93.25,23.44
C0361,2025-02,71.45,0.0
C0361,2025-03,110.9,42.42
C0362,2024-06,313.83,12.94
C0363,2024-01,376.91,54.55
C0363,2024-02,356.64,30.7
C0363,2024-03,364.28,39.68
C0364,2024-06,441.65,66.87
C0364,2024-07,443.92,69.29
C0364,2024-08,436.63,61.54
C0364,2024-09,430.59,55.1
C0364,2024-10,440.01,65.13
C0364,2024-11,395.53,17.81
C0364,2024-12,404.14,26.97
C0364,2025-01,428.51,52.89
C0364,2025-02,407.07,30.09
C0364,2025-03,430.29,54.79
C0364,2025-04,445.55,71.03
C0364,2025-05,420.66,44.55
C0364,2025-06,424.06,48.16
C0365,2024-02,295.89,189.42
C0365,2024-03,326.77,222.27
C0365,2024-04,304.56,198.63
C0365,2024-05,300.25,194.05
C0366,2024-01,78.23,18.93
C0366,2024-02,62.14,0.0
C0366,2024-03,89.45,32.13
C0366,2024-04,80.53,21.64
C0366,2024-05,73.57,13.45
C0366,2024-06,62.14,0.0
C0366,2024-07,62.14,0.0
C0366,2024-08,70.15,9.43
C0366,2024-09,75.31,15.5
C0366,2024-10,64.21,2.44
C0366,2024-11,62.14,0.0
C0366,2024-12,72.77,12.51
C0366,2025-01,76.05,16.37
C0366,2025-02,62.14,0.0
C0366,2025-03,62.14,0.0
C0366,2025-04,64.68,2.99
C0366,2025-05,76.96,17.44
C0366,2025-06,73.48,13.34
C0366,2025-07,63.46,1.55
C0367,2024-01,315.05,14.19
C0367,2024-02,325.31,24.65
C0368,2024-09,349.36,40.57
C0368,2024-10,366.68,60.72
C0368,2024-11,357.55,50.1
C0368,2024-12,353.04,44.85
C0368,2025-01,339.14,28.69
C0368,2025-02,337.42,26.69
C0368,2025-03,349.17,40.35
C0368,2025-04,364.91,58.66
C0369,2025-04,98.42,12.79
C0369,2025-05,101.94,16.35
C0369,2025-06,85.75,0.0
C0369,2025-07,88.37,2.64
C0370,2024-11,1526.51,49.74
C0370,2024-12,1532.58,56.97
C0370,2025-01,1512.21,32.73
C0370,2025-02,1530.26,54.21
C0370,2025-03,1513.89,34.73
C0370,2025-04,1508.11,27.84
C0370,2025-05,1532.81,57.25
C0370,2025-06,1529.15,52.89
C0370,2025-07,1516.17,37.43
C0371,2024-07,867.99,386.31
C0371,2024-08,842.3,358.98
C0371,2024-09,822.31,337.72
C0371,2024-10,856.42,374.0
C0371,2024-11,863.97,382.03
C0371,2024-12,843.86,360.64
C0371,2025-01,831.11,347.08
C0371,2025-02,830.23,346.14
C0371,2025-03,815.5,330.47
C0371,2025-04,848.0,365.04
C0372,2024-11,874.64,360.89
C0372,2024-12,894.41,381.27
C0372,2025-01,869.24,355.32
C0372,2025-02,858.03,343.76
C0372,2025-03,905.85,393.07
C0372,2025-04,882.59,369.08
C0372,2025-05,911.16,398.54
C0372,2025-06,879.11,365.5
C0372,2025-07,887.45,374.1
C0373,2024-10,679.34,209.9
C0373,2024-11,673.21,203.58
C0373,2024-12,661.16,191.16
C0373,2025-01,650.16,179.82
C0373,2025-02,627.68,156.64
C0373,2025-03,650.11,179.77
C0373,2025-04,660.13,190.1
C0373,2025-05,662.1,192.13
C0373,2025-06,690.73,221.64
C0373,2025-07,651.02,180.71
C0374,2024-01,438.19,49.31
C0375,2025-04,127.29,42.57
C0375,2025-05,96.33,9.98
C0375,2025-06,126.1,41.32
C0375,2025-07,95.88,9.51
C0376,2024-01,118.75,30.95
C0376,2024-02,107.24,18.96
C0376,2024-03,138.09,51.1
C0377,2024-04,77.79,6.49
C0377,2024-05,94.36,26.7
C0377,2024-06,91.7,23.46
C0377,2024-07,88.48,19.53
C0377,2024-08,99.18,32.58
C0377,2024-09,107.26,42.43
C0377,2024-10,104.12,38.6
C0377,2024-11,88.39,19.41
C0377,2024-12,72.47,0.0
C0377,2025-01,100.73,34.47
C0378,2024-10,273.08,158.49
C0379,2024-07,93.88,23.68
C0379,2024-08,83.77,13.26
C0379,2024-09,83.64,13.12
C0379,2024-10,79.39,8.74
C0379,2024-11,100.63,30.64
C0379,2024-12,75.83,5.07
C0379,2025-01,84.18,13.68
C0379,2025-02,70.91,0.0
C0379,2025-03,72.95,2.1
C0379,2025-04,78.5,7.83
C0379,2025-05,83.06,12.53
C0379,2025-06,98.9,28.85
C0379,2025-07,70.91,0.0
C0380,2025-03,100.96,9.54
C0380,2025-04,138.33,46.92
C0380,2025-05,120.72,29.31
C0380,2025-06,99.07,7.66
C0380,2025-07,130.19,38.77
C0381,2024-09,325.23,32.81
C0381,2024-10,322.66,30.24
C0381,2024-11,338.75,46.33
C0381,2024-12,348.17,55.75
C0381,2025-01,312.55,20.13
C0381,2025-02,302.28,9.86
C0381,2025-03,323.68,31.26
C0381,2025-04,294.13,1.71
C0381,2025-05,327.01,34.59
C0381,2025-06,324.62,32.2
C0381,2025-07,322.24,29.82
C0382,2024-01,387.78,34.27
C0382,2024-02,397.73,44.22
C0382,2024-03,380.91,27.41
C0382,2024-04,376.59,23.08
C0382,2024-05,374.43,20.92
C0382,2024-06,374.92,21.41
C0382,2024-07,377.88,24.37
C0382,2024-08,365.98,12.48
C0382,2024-09,373.23,19.72
C0382,2024-10,393.05,39.55
C0382,2024-11,381.51,28.0
C0382,2024-12,395.02,41.52
C0382,2025-01,367.0,13.5
C0382,2025-02,380.96,27.46
C0382,2025-03,399.41,45.91
C0382,2025-04,364.45,10.95
C0382,2025-05,376.05,22.55
C0382,2025-06,361.81,8.31
C0382,2025-07,363.33,9.83
C0383,2024-01,274.1,181.95
C0383,2024-02,269.01,176.29
C0383,2024-03,281.19,189.83
C0383,2024-04,259.72,165.97
C0383,2024-05,248.2,153.16
C0383,2024-06,319.6,232.5
C0383,2024-07,262.43,168.97
C0383,2024-08,271.88,179.47
C0383,2024-09,264.56,171.34
C0383,2024-10,283.87,192.79
C0383,2024-11,239.68,143.69
C0383,2024-12,279.47,187.91
C0383,2025-01,275.24,183.21
C0383,2025-02,245.89,150.6
C0383,2025-03,260.65,167.0
C0383,2025-04,269.73,177.09
C0383,2025-05,269.23,176.53
C0383,2025-06,275.37,183.35
C0383,2025-07,281.33,189.97
C0384,2024-05,523.99,95.06
C0384,2024-06,503.42,74.49
C0384,2024-07,496.75,67.81
C0384,2024-08,486.72,57.79
C0384,2024-09,509.19,80.26
C0384,2024-10,513.13,84.2
C0384,2024-11,470.18,41.25
C0384,2024-12,529.75,100.81
C0384,2025-01,498.14,69.21
C0384,2025-02,480.01,51.08
C0384,2025-03,515.66,86.73
C0384,2025-04,502.2,73.27
C0385,2024-01,125.56,40.82
C0385,2024-02,95.64,9.66
C0385,2024-03,99.1,13.27
C0385,2024-04,96.92,11.0
C0385,2024-05,105.55,19.98
C0385,2024-06,108.39,22.94
C0385,2024-07,129.35,44.77
C0385,2024-08,110.93,25.58
C0385,2024-09,93.41,7.34
C0385,2024-10,89.51,3.28
C0385,2024-11,95.45,9.46
C0385,2024-12,99.91,14.1
C0385,2025-01,111.41,26.09
C0385,2025-02,115.38,30.22
C0385,2025-03,92.86,6.76
C0385,2025-04,112.97,27.71
C0385,2025-05,110.05,24.67
C0386,2025-03,306.04,216.3
C0386,2025-04,313.83,225.05
C0386,2025-05,321.79,234.0
C0386,2025-06,315.72,227.18
C0386,2025-07,320.3,232.32
C0387,2025-04,143.88,43.14
C0387,2025-05,136.07,35.32
C0387,2025-06,151.75,51.01
C0387,2025-07,127.07,26.33
C0388,2024-12,106.4,26.54
C0388,2025-01,86.47,6.61
C0389,2024-01,1668.35,89.34
C0389,2024-02,1615.73,28.86
C0389,2024-03,1638.89,55.48
C0389,2024-04,1629.15,44.28
C0389,2024-05,1632.86,48.54
C0389,2024-06,1625.71,40.33
C0389,2024-07,1644.3,61.7
C0389,2024-08,1645.48,63.05
C0389,2024-09,1630.95,46.36
C0389,2024-10,1643.58,60.87
C0389,2024-11,1656.68,75.93
C0389,2024-12,1634.32,50.23
C0389,2025-01,1633.77,49.59
C0389,2025-02,1618.28,31.79
C0389,2025-03,1641.01,57.91
C0389,2025-04,1630.95,46.36
C0389,2025-05,1614.36,27.28
C0389,2025-06,1604.53,15.99
C0389,2025-07,1613.9,26.75
C0390,2024-01,367.79,28.82
C0390,2024-02,339.55,0.0
C0390,2024-03,381.56,42.87
C0390,2024-04,370.81,31.9
C0390,2024-05,356.5,17.29
C0390,2024-06,355.06,15.82
C0390,2024-07,385.67,47.06
C0390,2024-08,365.7,26.68
C0390,2024-09,384.47,45.83
C0390,2024-10,368.78,29.82
C0390,2024-11,360.33,21.2
C0390,2024-12,348.33,8.96
C0390,2025-01,373.23,34.37
C0390,2025-02,372.55,33.67
C0390,2025-03,345.42,5.99
C0390,2025-04,358.07,18.89
C0390,2025-05,370.83,31.91
C0390,2025-06,339.55,0.0
C0390,2025-07,368.99,30.04
C0391,2024-01,250.45,40.55
C0391,2024-02,230.28,12.54
C0391,2024-03,221.31,0.08
C0391,2024-04,236.96,21.81
C0391,2024-05,232.9,16.18
C0391,2024-06,238.41,23.83
C0391,2024-07,236.15,20.69
C0391,2024-08,241.4,27.98
C0391,2024-09,229.14,10.95
C0391,2024-10,225.11,5.35
C0391,2024-11,221.79,0.74
C0391,2024-12,243.61,31.05
C0391,2025-01,226.07,6.7
C0391,2025-02,221.25,0.0
C0391,2025-03,240.2,26.31
C0391,2025-04,244.09,31.72
C0391,2025-05,260.71,54.81
C0391,2025-06,221.25,0.0
C0391,2025-07,235.85,20.28
C0392,2024-04,514.88,379.58
C0392,2024-05,521.61,386.31
C0392,2024-06,493.33,358.03
C0392,2024-07,513.76,378.46
C0392,2024-08,505.08,369.78
C0392,2024-09,499.41,364.11
C0392,2024-10,514.49,379.19
C0392,2024-11,484.31,349.01
C0392,2024-12,493.49,358.19
C0392,2025-01,491.2,355.9
C0392,2025-02,526.45,391.15
C0392,2025-03,523.56,388.26
C0392,2025-04,482.15,346.85
C0392,2025-05,486.47,351.17
C0392,2025-06,507.07,371.77
C0392,2025-07,487.32,352.02
C0393,2024-12,143.19,53.22
C0393,2025-01,134.91,44.94
C0393,2025-02,93.8,3.84
C0393,2025-03,114.59,24.62
C0393,2025-04,89.96,0.0
C0393,2025-05,101.49,11.52
C0393,2025-06,122.42,32.45
C0393,2025-07,111.0,21.04
C0394,2024-05,618.62,136.34
C0394,2024-06,660.91,178.64
C0394,2024-07,641.16,158.89
C0394,2024-08,640.02,157.74
C0394,2024-09,678.26,195.98
C0394,2024-10,672.4,190.13
C0394,2024-11,618.71,136.44
C0394,2024-12,623.94,141.66
C0394,2025-01,607.14,124.87
C0394,2025-02,671.03,188.75
C0394,2025-03,632.63,150.36
C0394,2025-04,653.51,171.24
C0394,2025-05,636.78,154.51
C0394,2025-06,639.92,157.64
C0394,2025-07,629.68,147.41
C0395,2024-03,377.16,17.3
C0395,2024-04,404.96,45.1
C0395,2024-05,419.62,59.76
C0395,2024-06,422.38,62.52
C0395,2024-07,415.64,55.78
C0395,2024-08,416.01,56.15
C0395,2024-09,440.86,81.0
C0395,2024-10,375.84,15.98
C0395,2024-11,401.83,41.97
C0395,2024-12,396.58,36.72
C0395,2025-01,413.86,54.0
C0395,2025-02,397.06,37.2
C0395,2025-03,405.03,45.17
C0395,2025-04,413.77,53.91
C0395,2025-05,378.71,18.85
C0395,2025-06,398.92,39.06
C0395,2025-07,377.94,18.08
C0396,2025-04,300.23,13.93
C0396,2025-05,312.99,26.96
C0396,2025-06,323.05,37.23
C0396,2025-07,299.52,13.21
C0397,2025-04,121.0,35.95
C0397,2025-05,135.49,51.21
C0397,2025-06,124.24,39.36
C0398,2024-01,292.42,0.0
C0398,2024-02,303.39,10.97
C0398,2024-03,292.42,0.0
C0398,2024-04,292.66,0.24
C0398,2024-05,329.78,37.36
C0398,2024-06,302.16,9.74
C0398,2024-07,319.78,27.36
C0398,2024-08,308.61,16.19
C0398,2024-09,292.42,0.0
C0398,2024-10,314.5,22.08
C0399,2024-08,369.41,39.48
C0399,2024-09,360.44,29.95
C0399,2024-10,375.82,46.3
C0399,2024-11,360.92,30.46
C0399,2024-12,355.23,24.4
C0399,2025-01,376.71,47.25
C0399,2025-02,335.14,3.03
C0399,2025-03,364.2,33.94
C0399,2025-04,368.0,37.98
C0399,2025-05,352.64,21.64
C0399,2025-06,362.48,32.11
C0399,2025-07,391.65,63.14
C0400,2025-02,303.48,202.88
C0400,2025-03,286.6,184.72
C0400,2025-04,295.43,194.22
C0400,2025-05,286.45,184.56
C0400,2025-06,290.62,189.05
C0400,2025-07,305.57,205.12
C0401,2024-02,386.1,36.53
C0401,2024-03,389.82,40.4
C0401,2024-04,358.66,7.95
C0401,2024-05,402.22,53.32
C0401,2024-06,403.71,54.87
C0401,2024-07,387.43,37.91
C0401,2024-08,379.26,29.4
C0401,2024-09,365.51,15.08
C0401,2024-10,398.61,49.56
C0401,2024-11,404.42,55.61
C0401,2024-12,394.47,45.24
C0401,2025-01,372.6,22.46
C0401,2025-02,375.44,25.42
C0401,2025-03,356.83,6.04
C0401,2025-04,397.61,48.51
C0401,2025-05,376.46,26.49
C0401,2025-06,395.6,46.42
C0401,2025-07,393.19,43.91
C0402,2024-01,132.26,30.81
C0403,2024-12,322.34,32.01
C0403,2025-01,320.42,29.99
C0403,2025-02,312.31,21.45
C0403,2025-03,291.93,0.0
C0403,2025-04,317.26,26.66
C0403,2025-05,318.91,28.4
C0403,2025-06,320.92,30.52
C0403,2025-07,324.49,34.27
C0404,2025-02,1336.3,54.35
C0404,2025-03,1329.61,46.38
C0404,2025-04,1324.22,39.98
C0404,2025-05,1326.0,42.09
C0404,2025-06,1306.26,18.6
C0404,2025-07,1332.71,50.08
C0405,2024-01,63.0,0.0
C0405,2024-02,70.02,8.57
C0405,2024-03,64.9,2.33
C0405,2024-04,71.14,9.93
C0405,2024-05,83.29,24.75
C0405,2024-06,82.82,24.17
C0405,2024-07,94.98,39.0
C0405,2024-08,81.24,22.25
C0405,2024-09,82.6,23.91
C0405,2024-10,77.64,17.85
C0405,2024-11,88.11,30.63
C0405,2024-12,63.0,0.0
C0405,2025-01,65.01,2.45
C0405,2025-02,71.26,10.08
C0405,2025-03,88.27,30.82
C0406,2024-01,163.13,62.16
C0406,2024-02,161.82,60.8
C0406,2024-03,186.01,85.99
C0406,2024-04,174.19,73.68
C0406,2024-05,164.69,63.79
C0406,2024-06,182.39,82.23
C0406,2024-07,180.4,80.15
C0406,2024-08,148.83,47.27
C0406,2024-09,171.48,70.86
C0406,2024-10,171.56,70.95
C0406,2024-11,169.18,68.47
C0406,2024-12,171.87,71.26
C0406,2025-01,171.69,71.08
C0406,2025-02,174.92,74.45
C0406,2025-03,160.78,59.71
C0406,2025-04,178.63,78.31
C0406,2025-05,141.49,39.63
C0406,2025-06,180.62,80.38
C0406,2025-07,158.6,57.45
C0407,2024-01,312.1,24.73
C0407,2024-02,317.04,29.98
C0407,2024-03,315.78,28.64
C0407,2024-04,329.55,43.29
C0407,2024-05,291.42,2.73
C0407,2024-06,292.53,3.9
C0408,2024-05,106.67,27.25
C0408,2024-06,118.97,40.77
C0409,2024-01,443.08,57.06
C0409,2024-02,447.49,61.62
C0409,2024-03,425.94,39.4
C0409,2024-04,412.82,25.87
C0409,2024-05,419.36,32.61
C0409,2024-06,431.22,44.84
C0410,2025-03,371.79,29.78
C0410,2025-04,374.3,32.37
C0410,2025-05,356.46,13.98
C0410,2025-06,396.91,55.68
C0410,2025-07,368.39,26.27
C0411,2024-02,291.77,16.89
C0411,2024-03,312.53,39.96
C0411,2024-04,295.8,21.38
C0411,2024-05,279.9,3.71
C0411,2024-06,308.06,34.99
C0411,2024-07,313.47,41.0
C0411,2024-08,288.43,13.18
C0411,2024-09,276.57,0.0
C0411,2024-10,292.87,18.12
C0411,2024-11,292.55,17.76
C0411,2024-12,283.36,7.54
C0411,2025-01,308.34,35.31
C0411,2025-02,292.48,17.68
C0411,2025-03,294.35,19.76
C0412,2024-06,94.09,21.95
C0412,2024-07,86.83,13.2
C0412,2024-08,100.06,29.14
C0412,2024-09,103.64,33.45
C0412,2024-10,101.82,31.26
C0412,2024-11,92.62,20.18
C0412,2024-12,126.86,61.43
C0412,2025-01,110.36,41.55
C0412,2025-02,96.9,25.33
C0412,2025-03,101.82,31.26
C0412,2025-04,101.75,31.17
C0412,2025-05,83.16,8.78
C0412,2025-06,79.76,4.68
C0412,2025-07,113.82,45.72
C0413,2025-02,671.72,187.54
C0413,2025-03,643.08,158.91
C0413,2025-04,647.31,163.13
C0413,2025-05,640.47,156.29
C0413,2025-06,658.11,173.94
C0413,2025-07,664.12,179.94
C0414,2024-01,174.42,65.64
C0414,2024-02,167.53,58.76
C0414,2024-03,173.37,64.6
C0414,2024-04,176.85,68.07
C0414,2024-05,186.54,77.77
C0414,2024-06,194.15,85.38
C0414,2024-07,177.68,68.91
C0414,2024-08,189.21,80.44
C0414,2024-09,199.34,90.57
C0414,2024-10,200.03,91.25
C0414,2024-11,200.89,92.11
C0414,2024-12,174.89,66.12
C0414,2025-01,195.98,87.21
C0414,2025-02,193.07,84.3
C0414,2025-03,197.03,88.25
C0414,2025-04,200.41,91.63
C0414,2025-05,201.93,93.16
C0414,2025-06,196.11,87.34
C0414,2025-07,178.97,70.19
C0415,2025-03,109.55,20.69
C0415,2025-04,117.95,29.18
C0416,2025-03,81.21,4.39
C0416,2025-04,89.52,12.7
C0416,2025-05,102.33,25.51
C0416,2025-06,99.34,22.52
C0416,2025-07,83.8,6.97
C0417,2025-03,483.75,373.91
C0417,2025-04,492.43,383.05
C0417,2025-05,496.51,387.34
C0417,2025-06,522.72,414.93
C0417,2025-07,486.86,377.18
C0418,2024-01,171.07,66.28
C0419,2025-01,393.72,48.78
C0419,2025-02,399.33,54.69
C0419,2025-03,386.16,40.82
C0419,2025-04,398.73,54.05
C0419,2025-05,388.39,43.17
C0419,2025-06,388.94,43.75
C0419,2025-07,398.6,53.92
C0420,2024-01,301.15,178.97
C0420,2024-02,290.93,168.75
C0420,2024-03,303.68,181.5
C0420,2024-04,270.38,148.2
C0420,2024-05,305.66,183.48
C0420,2024-06,257.36,135.18
C0420,2024-07,309.02,186.84
C0420,2024-08,296.75,174.57
C0420,2024-09,307.61,185.43
C0420,2024-10,292.93,170.75
C0420,2024-11,291.0,168.82
C0420,2024-12,299.3,177.12
C0421,2024-05,126.04,41.39
C0421,2024-06,136.41,51.76
C0421,2024-07,125.58,40.93
C0421,2024-08,100.58,15.92
C0421,2024-09,100.57,15.91
C0421,2024-10,101.22,16.56
C0421,2024-11,101.29,16.63
C0421,2024-12,107.37,22.71
C0421,2025-01,94.83,10.17
C0421,2025-02,105.79,21.13
C0421,2025-03,104.27,19.61
C0421,2025-04,104.7,20.04
C0421,2025-05,103.87,19.21
C0421,2025-06,101.4,16.75
C0421,2025-07,84.66,0.0
C0422,2024-09,382.94,46.1
C0422,2024-10,375.62,38.23
C0422,2024-11,365.19,27.02
C0422,2024-12,357.63,18.89
C0422,2025-01,354.24,15.24
C0422,2025-02,390.01,53.71
C0422,2025-03,364.79,26.58
C0422,2025-04,353.47,14.41
C0422,2025-05,380.83,43.83
C0422,2025-06,375.71,38.33
C0422,2025-07,375.01,37.58
C0423,2024-01,122.89,24.72
