customer_id,month,weekly_active_days_avg,queries_run,seats_used,support_tickets,nps,discount_pct
C0055,2024-09,3.37,358,11,0,42,0.05
C0055,2024-10,2.2,360,11,0,46,0.05
C0055,2024-11,2.67,355,11,3,43,0.05
C0055,2024-12,2.51,308,11,3,24,0.05
C0055,2025-01,3.48,275,11,0,62,0.05
C0055,2025-02,0.23,293,11,0,54,0.05
C0055,2025-03,1.4,319,11,1,46,0.05
C0055,2025-04,1.02,279,11,3,36,0.05
C0055,2025-05,0.95,302,11,0,40,0.05
C0055,2025-06,1.58,331,11,1,44,0.05
C0055,2025-07,2.77,308,11,2,47,0.05
C0056,2024-12,3.2,992,10,0,47,0.02
C0056,2025-01,4.36,768,10,0,67,0.02
C0056,2025-02,3.97,758,10,1,42,0.02
C0056,2025-03,3.01,744,10,0,69,0.02
C0056,2025-04,3.48,1017,10,2,40,0.02
C0056,2025-05,4.38,642,10,0,71,0.02
C0056,2025-06,4.53,772,10,1,76,0.02
C0056,2025-07,3.03,555,10,1,44,0.02
C0057,2024-05,2.89,481,22,1,60,0.02
C0057,2024-06,2.57,541,22,0,51,0.02
C0057,2024-07,1.74,485,22,1,57,0.02
C0057,2024-08,2.98,513,22,0,46,0.02
C0057,2024-09,2.92,489,22,2,42,0.02
C0057,2024-10,2.99,484,22,1,42,0.02
C0057,2024-11,2.37,497,22,2,41,0.02
C0057,2024-12,2.0,449,22,5,23,0.02
C0057,2025-01,3.65,466,22,1,48,0.02
C0057,2025-02,1.9,435,22,1,44,0.02
C0057,2025-03,1.43,441,22,0,47,0.02
C0057,2025-04,2.97,410,22,2,38,0.02
C0057,2025-05,1.11,439,22,2,36,0.02
C0057,2025-06,0.26,387,22,3,41,0.02
C0058,2024-01,3.93,702,11,0,55,0.12
C0058,2024-02,3.03,760,11,1,62,0.12
C0058,2024-03,3.66,661,11,1,42,0.12
C0058,2024-04,3.12,755,11,0,60,0.12
C0058,2024-05,2.99,798,11,0,65,0.12
C0058,2024-06,3.13,459,11,1,41,0.12
C0058,2024-07,2.07,429,11,0,49,0.12
C0058,2024-08,2.27,625,11,2,43,0.12
C0058,2024-09,4.38,550,11,1,76,0.12
C0058,2024-10,2.37,782,11,0,64,0.12
C0058,2024-11,1.5,791,11,1,51,0.12
C0058,2024-12,1.25,447,11,1,55,0.12
C0058,2025-01,2.67,473,11,4,31,0.12
C0058,2025-02,1.7,483,11,1,58,0.12
C0058,2025-03,2.29,418,11,0,43,0.12
C0058,2025-04,1.79,328,11,0,47,0.12
C0058,2025-05,2.77,452,11,3,54,0.12
C0058,2025-06,1.79,379,11,0,62,0.12
C0058,2025-07,1.81,291,11,2,52,0.12
C0059,2024-06,2.92,396,10,1,53,0.05
C0059,2024-07,2.51,425,10,1,41,0.05
C0059,2024-08,2.28,399,10,3,40,0.05
C0059,2024-09,1.89,323,10,1,60,0.05
C0059,2024-10,2.61,431,10,0,52,0.05
C0059,2024-11,2.96,419,10,1,50,0.05
C0059,2024-12,2.36,285,10,2,36,0.05
C0059,2025-01,2.42,302,10,2,42,0.05
C0059,2025-02,1.75,230,10,0,36,0.05
C0059,2025-03,2.57,270,10,0,41,0.05
C0059,2025-04,1.18,282,10,0,49,0.05
C0059,2025-05,1.99,261,10,2,22,0.05
C0059,2025-06,2.16,328,10,2,47,0.05
C0059,2025-07,2.17,259,10,2,57,0.05
C0060,2024-08,5.5,926,4,2,76,0.07
C0060,2024-09,5.04,824,4,2,79,0.07
C0060,2024-10,4.08,750,4,0,73,0.07
C0060,2024-11,3.27,935,4,2,40,0.07
C0060,2024-12,2.84,526,4,1,45,0.07
C0060,2025-01,3.87,708,4,0,52,0.07
C0060,2025-02,3.89,586,4,1,50,0.07
C0060,2025-03,4.09,640,4,0,87,0.07
C0060,2025-04,0.75,456,4,0,70,0.07
C0060,2025-05,2.45,614,4,2,58,0.07
C0060,2025-06,2.6,411,4,0,46,0.07
C0060,2025-07,4.38,589,4,0,37,0.07
C0061,2024-08,5.31,2039,28,1,54,0.08
C0061,2024-09,4.85,2575,28,0,46,0.08
C0061,2024-10,5.28,2221,28,0,48,0.08
C0061,2024-11,3.55,1908,28,0,79,0.08
C0061,2024-12,3.67,2323,28,2,41,0.08
C0061,2025-01,3.07,1362,28,1,91,0.08
C0061,2025-02,5.41,1824,28,0,71,0.08
C0061,2025-03,4.86,1855,28,0,71,0.08
C0061,2025-04,4.49,1700,28,1,44,0.08
C0061,2025-05,4.46,1451,28,1,64,0.08
C0061,2025-06,4.18,1419,28,0,72,0.08
C0061,2025-07,2.96,2035,28,1,54,0.08
C0062,2024-10,2.88,307,5,1,33,0.05
C0062,2024-11,2.25,350,5,1,47,0.05
C0062,2024-12,2.75,302,5,0,72,0.05
C0062,2025-01,2.34,297,5,5,48,0.05
C0062,2025-02,3.25,269,5,1,59,0.05
C0062,2025-03,2.37,277,5,0,34,0.05
C0062,2025-04,2.82,338,5,2,20,0.05
C0062,2025-05,1.97,311,5,1,49,0.05
C0062,2025-06,3.2,358,5,2,59,0.05
C0062,2025-07,1.5,304,5,2,30,0.05
C0063,2024-01,3.96,898,22,0,35,0.08
C0063,2024-02,3.87,742,22,0,53,0.08
C0063,2024-03,2.38,649,22,1,45,0.08
C0063,2024-04,1.66,940,22,4,47,0.08
C0063,2024-05,2.76,669,22,2,64,0.08
C0063,2024-06,2.54,516,22,1,59,0.08
C0063,2024-07,2.82,786,22,1,63,0.08
C0063,2024-08,3.22,636,22,0,37,0.08
C0063,2024-09,2.04,734,22,0,59,0.08
C0063,2024-10,2.21,585,22,0,76,0.08
C0063,2024-11,2.91,637,22,1,66,0.08
C0063,2024-12,2.12,728,22,1,48,0.08
C0063,2025-01,1.63,438,22,0,40,0.08
C0063,2025-02,2.56,551,22,0,51,0.08
C0063,2025-03,2.61,494,22,1,55,0.08
C0063,2025-04,2.36,409,22,1,29,0.08
C0063,2025-05,1.21,673,22,2,38,0.08
C0063,2025-06,2.41,466,22,0,89,0.08
C0063,2025-07,0.93,831,22,1,58,0.08
C0064,2024-01,3.68,1087,20,0,64,0.17
C0064,2024-02,3.21,977,20,0,53,0.17
C0064,2024-03,4.2,768,20,0,65,0.17
C0064,2024-04,4.05,1094,20,1,66,0.17
C0064,2024-05,3.24,861,20,2,49,0.17
C0064,2024-06,3.76,854,20,1,56,0.17
C0064,2024-07,1.96,811,20,0,59,0.17
C0064,2024-08,2.76,720,20,0,64,0.17
C0064,2024-09,3.42,966,20,1,76,0.17
C0064,2024-10,3.31,716,20,1,50,0.17
C0065,2024-01,2.94,669,10,0,63,0.03
C0065,2024-02,3.45,488,10,0,60,0.03
C0065,2024-03,3.41,671,10,0,76,0.03
C0065,2024-04,2.73,877,10,1,53,0.03
C0065,2024-05,3.94,591,10,2,56,0.03
C0065,2024-06,2.8,450,10,1,56,0.03
C0065,2024-07,4.03,788,10,1,49,0.03
C0065,2024-08,2.87,682,10,0,45,0.03
C0065,2024-09,3.21,638,10,1,62,0.03
C0066,2024-12,4.15,375,9,0,70,0.13
C0066,2025-01,2.12,407,9,0,68,0.13
C0066,2025-02,2.4,350,9,4,39,0.13
C0066,2025-03,3.46,371,9,3,52,0.13
C0066,2025-04,1.87,374,9,2,37,0.13
C0066,2025-05,2.68,286,9,1,40,0.13
C0066,2025-06,3.51,408,9,0,58,0.13
C0066,2025-07,2.34,371,9,2,41,0.13
C0067,2024-06,3.78,1889,153,3,71,0.07
C0067,2024-07,3.55,1920,153,1,50,0.07
C0067,2024-08,2.44,1762,153,1,67,0.07
C0067,2024-09,1.86,1840,153,4,13,0.07
C0067,2024-10,3.29,1756,153,1,51,0.07
C0067,2024-11,3.36,1753,153,2,47,0.07
C0067,2024-12,3.03,1798,153,2,52,0.07
C0067,2025-01,1.96,1650,153,2,32,0.07
C0067,2025-02,2.27,1666,153,1,59,0.07
C0067,2025-03,1.79,1745,153,1,21,0.07
C0067,2025-04,0.91,1753,153,2,42,0.07
C0067,2025-05,3.17,1755,153,3,39,0.07
C0067,2025-06,2.7,1762,153,2,55,0.07
C0067,2025-07,2.71,1757,153,2,41,0.07
C0068,2024-01,2.31,942,72,0,47,0.0
C0068,2024-02,1.52,879,72,1,66,0.0
C0068,2024-03,2.39,951,72,2,46,0.0
C0068,2024-04,3.06,910,72,0,47,0.0
C0068,2024-05,0.7,904,72,1,53,0.0
C0068,2024-06,1.42,915,72,2,57,0.0
C0068,2024-07,0.8,818,72,1,30,0.0
C0068,2024-08,2.73,911,72,0,51,0.0
C0068,2024-09,2.66,856,72,2,37,0.0
C0068,2024-10,0.21,913,72,0,45,0.0
C0068,2024-11,2.11,864,72,2,41,0.0
C0068,2024-12,0.87,833,72,2,27,0.0
C0068,2025-01,2.58,798,72,0,41,0.0
C0068,2025-02,1.05,836,72,0,35,0.0
C0068,2025-03,2.08,873,72,1,48,0.0
C0068,2025-04,2.83,888,72,0,34,0.0
C0068,2025-05,1.46,830,72,3,28,0.0
C0069,2024-06,2.83,1226,56,0,69,0.03
C0069,2024-07,4.05,1321,56,1,54,0.03
C0069,2024-08,3.94,1433,56,3,43,0.03
C0069,2024-09,2.66,968,56,0,59,0.03
C0069,2024-10,3.98,1246,56,1,47,0.03
C0069,2024-11,4.36,940,56,1,70,0.03
C0069,2024-12,1.88,1377,56,3,46,0.03
C0069,2025-01,3.88,1151,56,0,64,0.03
C0069,2025-02,3.39,1009,56,0,97,0.03
C0069,2025-03,4.97,1108,56,0,79,0.03
C0069,2025-04,2.6,1199,56,1,39,0.03
C0069,2025-05,3.14,1355,56,0,53,0.03
C0069,2025-06,2.49,1142,56,1,70,0.03
C0069,2025-07,3.55,1116,56,3,57,0.03
C0070,2024-12,3.54,1191,87,0,66,0.05
C0070,2025-01,3.0,1160,87,3,33,0.05
C0070,2025-02,3.09,1127,87,2,13,0.05
C0070,2025-03,2.55,1089,87,0,41,0.05
C0071,2024-01,2.69,278,4,3,33,0.0
C0071,2024-02,3.0,305,4,1,65,0.0
C0071,2024-03,3.7,249,4,0,46,0.0
C0071,2024-04,2.8,197,4,0,59,0.0
C0071,2024-05,2.26,309,4,0,68,0.0
C0071,2024-06,1.6,231,4,0,35,0.0
C0071,2024-07,1.69,282,4,0,24,0.0
C0072,2024-09,5.21,2003,3,1,52,0.14
C0072,2024-10,4.82,1817,3,1,66,0.14
C0072,2024-11,3.91,1744,3,1,51,0.14
C0072,2024-12,3.5,1818,3,1,42,0.14
C0072,2025-01,4.44,1644,3,0,48,0.14
C0072,2025-02,2.99,1934,3,2,34,0.14
C0072,2025-03,4.98,1624,3,1,75,0.14
C0072,2025-04,2.97,1216,3,2,62,0.14
C0072,2025-05,3.57,1393,3,2,59,0.14
C0072,2025-06,2.66,1401,3,1,45,0.14
C0073,2024-07,5.37,2234,7,3,88,0.13
C0073,2024-08,5.92,2251,7,0,60,0.13
C0073,2024-09,4.97,1782,7,3,62,0.13
C0073,2024-10,3.49,1717,7,0,66,0.13
C0073,2024-11,4.94,1280,7,1,68,0.13
C0073,2024-12,3.42,1553,7,0,61,0.13
C0073,2025-01,4.87,1654,7,1,64,0.13
C0073,2025-02,3.66,1633,7,2,64,0.13
C0073,2025-03,5.17,1508,7,0,84,0.13
C0073,2025-04,2.95,1356,7,0,53,0.13
C0073,2025-05,3.11,1275,7,1,46,0.13
C0073,2025-06,3.07,1121,7,1,65,0.13
C0073,2025-07,3.26,1366,7,0,47,0.13
C0074,2024-12,1.85,423,11,1,48,0.06
C0074,2025-01,3.21,403,11,3,62,0.06
C0075,2024-01,2.53,765,11,0,69,0.17
C0075,2024-02,2.79,992,11,0,68,0.17
C0075,2024-03,5.24,681,11,0,81,0.17
C0075,2024-04,3.45,995,11,1,67,0.17
C0075,2024-05,2.6,762,11,2,46,0.17
C0075,2024-06,3.78,761,11,1,48,0.17
C0075,2024-07,3.26,627,11,1,67,0.17
C0075,2024-08,3.02,632,11,1,70,0.17
C0075,2024-09,2.6,661,11,1,56,0.17
C0075,2024-10,2.31,755,11,0,60,0.17
C0075,2024-11,2.64,545,11,0,78,0.17
C0075,2024-12,2.37,445,11,0,78,0.17
C0075,2025-01,4.93,339,11,0,61,0.17
C0075,2025-02,1.62,374,11,2,56,0.17
C0075,2025-03,2.77,613,11,1,50,0.17
C0075,2025-04,2.07,577,11,1,41,0.17
C0075,2025-05,2.94,543,11,1,69,0.17
C0075,2025-06,2.61,566,11,0,67,0.17
C0076,2024-01,2.8,367,10,0,51,0.05
C0076,2024-02,3.49,371,10,3,40,0.05
C0077,2024-02,5.72,1778,9,1,73,0.0
C0077,2024-03,3.19,2398,9,1,51,0.0
C0077,2024-04,5.44,1873,9,3,70,0.0
C0077,2024-05,4.66,1363,9,2,80,0.0
C0077,2024-06,5.47,1745,9,0,73,0.0
C0077,2024-07,3.82,1739,9,0,50,0.0
C0077,2024-08,3.42,1651,9,2,71,0.0
C0077,2024-09,2.75,1893,9,1,43,0.0
C0077,2024-10,2.96,1564,9,1,57,0.0
C0077,2024-11,3.81,935,9,0,59,0.0
C0077,2024-12,3.1,1390,9,2,83,0.0
C0077,2025-01,3.03,1230,9,1,56,0.0
C0077,2025-02,4.18,1359,9,1,65,0.0
C0077,2025-03,3.13,890,9,0,61,0.0
C0077,2025-04,2.1,1109,9,2,55,0.0
C0077,2025-05,3.91,1672,9,0,45,0.0
C0077,2025-06,3.26,1480,9,1,69,0.0
C0077,2025-07,2.79,159,9,1,50,0.0
C0078,2024-02,3.63,1107,26,1,58,0.02
C0078,2024-03,2.94,1032,26,0,43,0.02
C0078,2024-04,3.93,789,26,1,70,0.02
C0078,2024-05,4.09,897,26,1,73,0.02
C0078,2024-06,1.96,850,26,0,63,0.02
C0078,2024-07,3.79,919,26,0,72,0.02
C0078,2024-08,2.61,970,26,0,42,0.02
C0078,2024-09,4.16,864,26,3,51,0.02
C0078,2024-10,3.99,896,26,2,84,0.02
C0078,2024-11,2.85,812,26,1,47,0.02
C0078,2024-12,2.78,978,26,1,46,0.02
C0078,2025-01,3.08,976,26,2,40,0.02
C0078,2025-02,2.6,1035,26,2,40,0.02
C0078,2025-03,2.59,833,26,0,74,0.02
C0078,2025-04,2.72,561,26,1,64,0.02
C0078,2025-05,0.52,621,26,0,58,0.02
C0078,2025-06,1.52,475,26,0,34,0.02
C0079,2024-08,3.1,604,22,1,38,0.07
C0079,2024-09,2.99,463,22,1,40,0.07
C0079,2024-10,1.98,590,22,2,40,0.07
C0079,2024-11,4.25,521,22,1,48,0.07
C0079,2024-12,2.75,483,22,1,48,0.07
C0079,2025-01,2.13,475,22,1,46,0.07
C0079,2025-02,2.51,404,22,1,42,0.07
C0079,2025-03,2.47,417,22,0,44,0.07
C0079,2025-04,2.17,419,22,3,46,0.07
C0079,2025-05,3.0,518,22,0,54,0.07
C0080,2024-09,4.39,450,12,0,55,0.0
C0080,2024-10,4.1,371,12,0,70,0.0
C0080,2024-11,3.02,405,12,0,26,0.0
C0080,2024-12,2.88,361,12,1,39,0.0
C0080,2025-01,1.21,274,12,0,52,0.0
C0080,2025-02,3.16,340,12,1,59,0.0
C0080,2025-03,1.51,428,12,0,60,0.0
C0081,2024-02,5.82,1406,60,0,64,0.1
C0081,2024-03,4.07,1513,60,1,62,0.1
C0081,2024-04,3.08,1363,60,4,44,0.1
C0081,2024-05,4.32,1239,60,0,75,0.1
C0081,2024-06,2.75,1191,60,0,65,0.1
C0081,2024-07,2.92,1346,60,0,64,0.1
C0081,2024-08,2.86,1095,60,2,46,0.1
C0081,2024-09,3.16,1164,60,1,50,0.1
C0081,2024-10,2.59,1225,60,0,40,0.1
C0081,2024-11,3.92,1126,60,0,52,0.1
C0081,2024-12,3.16,1104,60,0,44,0.1
C0081,2025-01,3.91,1110,60,2,69,0.1
C0081,2025-02,3.57,1060,60,1,68,0.1
C0081,2025-03,3.6,954,60,0,55,0.1
C0081,2025-04,2.36,1111,60,0,48,0.1
C0081,2025-05,0.0,1114,60,2,49,0.1
C0081,2025-06,1.66,1067,60,1,51,0.1
C0081,2025-07,1.69,1078,60,1,44,0.1
C0082,2024-03,2.08,291,9,3,19,0.08
C0082,2024-04,3.57,375,9,1,46,0.08
C0082,2024-05,1.9,412,9,1,57,0.08
C0082,2024-06,2.23,380,9,1,29,0.08
C0082,2024-07,3.57,330,9,2,56,0.08
C0082,2024-08,4.05,324,9,3,47,0.08
C0082,2024-09,3.24,311,9,1,68,0.08
C0082,2024-10,3.45,230,9,2,27,0.08
C0082,2024-11,2.33,253,9,1,58,0.08
C0082,2024-12,0.33,250,9,0,40,0.08
C0082,2025-01,3.02,254,9,0,50,0.08
C0082,2025-02,1.89,238,9,0,44,0.08
C0082,2025-03,2.52,283,9,4,35,0.08
C0083,2024-05,3.94,1259,60,0,61,0.18
C0083,2024-06,4.83,1431,60,0,87,0.18
C0083,2024-07,3.15,1275,60,0,85,0.18
C0083,2024-08,3.49,1176,60,0,56,0.18
C0083,2024-09,3.26,1419,60,1,42,0.18
C0083,2024-10,3.01,1426,60,1,63,0.18
C0083,2024-11,4.29,1081,60,3,74,0.18
C0083,2024-12,3.33,1202,60,0,68,0.18
C0083,2025-01,4.02,1275,60,0,55,0.18
C0083,2025-02,3.96,1138,60,0,71,0.18
C0083,2025-03,3.83,1484,60,0,63,0.18
C0083,2025-04,2.65,1040,60,0,61,0.18
C0083,2025-05,2.4,1095,60,0,58,0.18
C0083,2025-06,2.14,1076,60,1,43,0.18
C0083,2025-07,3.06,960,60,2,35,0.18
C0084,2024-01,3.85,1617,4,0,72,0.03
C0084,2024-02,2.43,1538,4,2,55,0.03
C0084,2024-03,2.21,1889,4,0,64,0.03
C0084,2024-04,3.93,1265,4,0,59,0.03
C0084,2024-05,3.89,1645,4,2,81,0.03
C0084,2024-06,3.31,1633,4,0,57,0.03
C0084,2024-07,3.95,645,4,3,56,0.03
C0084,2024-08,3.89,974,4,0,71,0.03
C0084,2024-09,2.58,934,4,1,64,0.03
C0084,2024-10,3.91,1197,4,2,50,0.03
C0084,2024-11,2.15,895,4,1,61,0.03
C0084,2024-12,1.57,1137,4,2,18,0.03
C0085,2024-01,4.91,2612,159,0,67,0.05
C0085,2024-02,3.49,2275,159,1,57,0.05
C0085,2024-03,3.41,2330,159,1,65,0.05
C0085,2024-04,4.67,2423,159,1,70,0.05
C0085,2024-05,4.5,2205,159,1,71,0.05
C0085,2024-06,3.22,2137,159,0,60,0.05
C0085,2024-07,3.82,2227,159,1,58,0.05
C0085,2024-08,4.04,2075,159,4,73,0.05
C0085,2024-09,2.05,2207,159,0,64,0.05
C0085,2024-10,3.43,2197,159,1,79,0.05
C0085,2024-11,2.98,1996,159,1,59,0.05
C0085,2024-12,2.62,1914,159,1,57,0.05
C0085,2025-01,2.61,2154,159,2,47,0.05
C0085,2025-02,3.19,1923,159,1,61,0.05
C0085,2025-03,2.3,2091,159,1,63,0.05
C0085,2025-04,1.96,2016,159,1,29,0.05
C0085,2025-05,2.37,2050,159,2,40,0.05
C0085,2025-06,1.15,2026,159,0,56,0.05
C0085,2025-07,2.65,1987,159,1,68,0.05
C0086,2024-01,4.58,839,25,1,63,0.07
C0086,2024-02,4.36,1020,25,2,49,0.07
C0086,2024-03,2.74,891,25,2,47,0.07
C0086,2024-04,4.71,1026,25,1,70,0.07
C0086,2024-05,3.14,822,25,0,87,0.07
C0086,2024-06,1.97,934,25,1,68,0.07
C0086,2024-07,2.75,1022,25,0,51,0.07
C0086,2024-08,3.25,729,25,0,58,0.07
C0086,2024-09,1.65,732,25,0,56,0.07
C0086,2024-10,2.6,1073,25,0,56,0.07
C0086,2024-11,3.14,510,25,1,86,0.07
C0086,2024-12,1.53,818,25,3,59,0.07
C0086,2025-01,2.7,689,25,0,48,0.07
C0086,2025-02,2.31,679,25,0,56,0.07
C0086,2025-03,3.26,729,25,1,46,0.07
C0086,2025-04,1.79,637,25,4,44,0.07
C0087,2024-06,3.67,2129,5,0,50,0.0
C0087,2024-07,5.9,1910,5,1,66,0.0
C0087,2024-08,3.9,2395,5,0,63,0.0
C0087,2024-09,2.41,1565,5,2,22,0.0
C0087,2024-10,2.59,1354,5,1,52,0.0
C0087,2024-11,4.12,1601,5,0,65,0.0
C0087,2024-12,3.54,1683,5,1,70,0.0
C0087,2025-01,2.79,1680,5,1,72,0.0
C0087,2025-02,4.38,455,5,5,41,0.0
C0087,2025-03,2.76,1732,5,0,64,0.0
C0087,2025-04,3.73,1649,5,1,44,0.0
C0087,2025-05,2.18,865,5,1,59,0.0
C0087,2025-06,3.04,1067,5,0,60,0.0
C0087,2025-07,4.11,945,5,1,58,0.0
C0088,2024-10,3.07,927,4,1,50,0.02
C0088,2024-11,3.97,575,4,2,58,0.02
C0088,2024-12,4.06,920,4,2,62,0.02
C0088,2025-01,3.69,681,4,3,67,0.02
C0088,2025-02,3.1,737,4,2,69,0.02
C0088,2025-03,3.53,866,4,0,72,0.02
C0088,2025-04,2.73,766,4,0,61,0.02
C0088,2025-05,1.77,555,4,1,59,0.02
C0088,2025-06,4.26,362,4,0,61,0.02
C0088,2025-07,2.4,683,4,0,62,0.02
C0089,2024-01,1.36,290,11,0,33,0.0
C0089,2024-02,3.38,326,11,2,47,0.0
C0089,2024-03,1.16,331,11,0,38,0.0
C0089,2024-04,3.03,248,11,2,53,0.0
C0089,2024-05,0.91,259,11,1,50,0.0
C0089,2024-06,1.03,309,11,0,61,0.0
C0089,2024-07,2.34,333,11,1,39,0.0
C0089,2024-08,0.72,303,11,2,22,0.0
C0089,2024-09,3.41,225,11,0,53,0.0
C0090,2024-01,3.76,308,5,1,54,0.0
C0090,2024-02,3.19,318,5,0,39,0.0
C0090,2024-03,0.92,347,5,0,46,0.0
C0090,2024-04,2.4,213,5,1,33,0.0
C0090,2024-05,2.97,304,5,1,62,0.0
C0090,2024-06,1.41,184,5,0,23,0.0
C0090,2024-07,1.91,233,5,0,51,0.0
C0090,2024-08,0.97,288,5,1,25,0.0
C0090,2024-09,2.35,198,5,0,32,0.0
C0090,2024-10,3.62,248,5,1,75,0.0
C0090,2024-11,2.4,272,5,0,57,0.0
C0090,2024-12,1.94,131,5,3,29,0.0
C0090,2025-01,1.21,227,5,3,53,0.0
C0091,2024-01,2.17,338,4,2,42,0.0
C0091,2024-02,2.79,270,4,1,56,0.0
C0091,2024-03,2.63,207,4,1,53,0.0
C0091,2024-04,1.85,259,4,3,39,0.0
C0092,2024-01,3.09,501,24,0,63,0.14
C0092,2024-02,1.17,436,24,1,53,0.14
C0092,2024-03,1.95,423,24,1,41,0.14
C0092,2024-04,1.88,397,24,1,46,0.14
C0093,2024-11,2.51,984,9,0,59,0.03
C0093,2024-12,5.97,1036,9,0,61,0.03
C0093,2025-01,3.3,578,9,0,52,0.03
C0093,2025-02,5.21,715,9,1,63,0.03
C0093,2025-03,3.26,1008,9,0,48,0.03
C0093,2025-04,3.3,866,9,1,58,0.03
C0093,2025-05,3.67,595,9,0,46,0.03
C0093,2025-06,3.0,735,9,0,58,0.03
C0093,2025-07,3.86,513,9,1,64,0.03
C0094,2024-05,4.0,1110,22,0,67,0.08
C0094,2024-06,3.8,949,22,0,61,0.08
C0094,2024-07,5.87,910,22,1,85,0.08
C0094,2024-08,3.96,1026,22,3,52,0.08
C0094,2024-09,3.62,696,22,0,59,0.08
C0094,2024-10,3.62,866,22,0,46,0.08
C0094,2024-11,3.22,959,22,1,38,0.08
C0094,2024-12,3.72,880,22,2,52,0.08
C0094,2025-01,1.99,889,22,0,42,0.08
C0094,2025-02,3.6,658,22,0,71,0.08
C0094,2025-03,4.21,682,22,2,59,0.08
C0094,2025-04,3.15,673,22,0,56,0.08
C0094,2025-05,2.8,726,22,0,56,0.08
C0094,2025-06,3.4,634,22,0,56,0.08
C0094,2025-07,1.43,800,22,1,47,0.08
C0095,2024-01,2.1,1646,81,1,61,0.02
C0096,2025-03,3.31,400,10,1,36,0.0
C0096,2025-04,3.23,403,10,2,17,0.0
C0096,2025-05,2.41,381,10,1,40,0.0
C0096,2025-06,1.33,369,10,1,28,0.0
C0096,2025-07,2.61,271,10,0,37,0.0
C0097,2024-09,5.0,2215,20,1,64,0.18
C0097,2024-10,5.66,2291,20,0,69,0.18
C0097,2024-11,4.49,1450,20,0,84,0.18
C0097,2024-12,3.44,2156,20,2,34,0.18
C0097,2025-01,5.11,2256,20,0,56,0.18
C0097,2025-02,3.28,2354,20,2,51,0.18
C0097,2025-03,3.59,1499,20,1,47,0.18
C0097,2025-04,3.17,1437,20,2,68,0.18
C0097,2025-05,3.04,1749,20,0,61,0.18
C0097,2025-06,2.75,1416,20,0,75,0.18
C0097,2025-07,3.53,1349,20,0,78,0.18
C0098,2024-01,3.47,347,5,3,44,0.08
C0099,2024-01,4.52,2464,22,1,53,0.13
C0099,2024-02,3.73,2469,22,1,68,0.13
C0099,2024-03,4.08,2205,22,4,65,0.13
C0099,2024-04,4.38,1748,22,0,87,0.13
C0099,2024-05,2.79,1582,22,1,42,0.13
C0099,2024-06,2.99,1914,22,0,70,0.13
C0100,2024-10,4.96,1561,14,0,75,0.02
C0100,2024-11,4.8,2498,14,0,74,0.02
C0100,2024-12,4.43,1596,14,1,73,0.02
C0100,2025-01,3.91,1922,14,0,58,0.02
C0100,2025-02,4.3,1749,14,0,59,0.02
C0100,2025-03,4.71,1262,14,0,81,0.02
C0100,2025-04,3.89,1695,14,0,65,0.02
C0100,2025-05,3.48,1949,14,2,62,0.02
C0100,2025-06,3.47,1227,14,2,63,0.02
C0100,2025-07,3.44,1715,14,0,53,0.02
C0101,2025-01,3.72,2137,125,1,65,0.0
C0101,2025-02,3.22,1824,125,2,38,0.0
C0101,2025-03,2.98,2050,125,2,57,0.0
C0101,2025-04,3.75,2066,125,2,62,0.0
C0101,2025-05,3.3,1889,125,1,73,0.0
C0101,2025-06,2.23,1911,125,1,47,0.0
C0101,2025-07,3.13,2019,125,0,59,0.0
C0102,2024-06,2.79,899,62,2,38,0.06
C0102,2024-07,2.85,938,62,1,40,0.06
C0102,2024-08,3.41,932,62,2,34,0.06
C0102,2024-09,1.47,862,62,1,30,0.06
C0102,2024-10,1.67,902,62,0,31,0.06
C0102,2024-11,0.89,897,62,4,51,0.06
C0102,2024-12,2.29,800,62,1,29,0.06
C0102,2025-01,2.09,854,62,3,21,0.06
C0102,2025-02,2.76,837,62,1,49,0.06
C0102,2025-03,1.54,749,62,1,41,0.06
C0102,2025-04,3.05,813,62,2,41,0.06
C0102,2025-05,3.23,751,62,0,54,0.06
C0102,2025-06,2.61,813,62,1,50,0.06
C0102,2025-07,1.19,699,62,0,26,0.06
C0103,2025-04,3.83,855,9,0,51,0.09
C0103,2025-05,4.35,924,9,0,61,0.09
C0103,2025-06,4.22,664,9,0,76,0.09
C0103,2025-07,3.59,758,9,0,45,0.09
C0104,2024-07,5.46,691,4,0,81,0.01
C0104,2024-08,2.47,959,4,0,47,0.01
C0104,2024-09,2.89,703,4,1,38,0.01
C0104,2024-10,3.76,556,4,3,51,0.01
C0104,2024-11,2.52,772,4,1,47,0.01
C0104,2024-12,5.23,718,4,3,45,0.01
C0104,2025-01,2.81,763,4,0,57,0.01
C0104,2025-02,2.98,678,4,0,59,0.01
C0104,2025-03,2.15,724,4,0,40,0.01
C0104,2025-04,3.71,435,4,2,34,0.01
C0104,2025-05,4.39,628,4,0,98,0.01
C0104,2025-06,3.75,401,4,0,65,0.01
C0104,2025-07,1.58,370,4,3,23,0.01
C0105,2024-03,1.39,1015,69,0,25,0.08
C0105,2024-04,3.78,913,69,3,33,0.08
C0105,2024-05,2.65,1014,69,0,57,0.08
C0105,2024-06,3.23,969,69,1,50,0.08
C0105,2024-07,2.72,920,69,0,47,0.08
C0105,2024-08,2.95,915,69,0,60,0.08
C0105,2024-09,1.82,848,69,1,26,0.08
C0105,2024-10,2.58,908,69,3,38,0.08
